Position,Expression
0,0.0315001
0.010101,0.105473
0.020202,0.141691
0.030303,0.163214
0.040404,0.17422
0.0505051,0.185578
0.0606061,0.194003
0.0707071,0.194959
0.0808081,0.19811
0.0909091,0.200831
0.10101,0.200922
0.111111,0.195072
0.121212,0.19126
0.131313,0.189373
0.141414,0.186709
0.151515,0.185419
0.161616,0.184439
0.171717,0.183135
0.181818,0.185201
0.191919,0.186238
0.20202,0.190537
0.212121,0.195928
0.222222,0.200212
0.232323,0.207205
0.242424,0.21052
0.252525,0.213728
0.262626,0.217301
0.272727,0.220276
0.282828,0.221847
0.292929,0.227025
0.30303,0.230332
0.313131,0.235736
0.323232,0.240261
0.333333,0.244212
0.343434,0.248242
0.353535,0.253934
0.363636,0.260983
0.373737,0.267003
0.383838,0.269009
0.393939,0.274341
0.40404,0.281802
0.414141,0.286948
0.424242,0.2924
0.434343,0.298141
0.444444,0.301494
0.454545,0.308584
0.464646,0.313743
0.474747,0.319382
0.484848,0.322927
0.494949,0.33176
0.505051,0.338134
0.515152,0.344806
0.525253,0.351572
0.535354,0.359514
0.545455,0.367106
0.555556,0.377297
0.565657,0.387919
0.575758,0.396449
0.585859,0.408543
0.59596,0.421354
0.606061,0.437718
0.616162,0.451236
0.626263,0.461553
0.636364,0.473617
0.646465,0.487943
0.656566,0.501336
0.666667,0.511318
0.676768,0.527408
0.686869,0.542361
0.69697,0.555948
0.707071,0.574702
0.717172,0.592491
0.727273,0.609273
0.737374,0.623832
0.747475,0.639821
0.757576,0.654443
0.767677,0.67075
0.777778,0.690148
0.787879,0.71031
0.79798,0.728271
0.808081,0.748929
0.818182,0.771147
0.828283,0.79709
0.838384,0.819649
0.848485,0.844314
0.858586,0.864313
0.868687,0.888453
0.878788,0.909238
0.888889,0.922483
0.89899,0.936877
0.909091,0.940681
0.919192,0.931135
0.929293,0.921948
0.939394,0.916428
0.949495,0.909313
0.959596,0.899347
0.969697,0.893674
0.979798,0.89308
0.989899,0.777435
1,2.65799e-07
