Position,Expression
0,0.030106
0.010101,0.0980963
0.020202,0.129772
0.030303,0.148735
0.040404,0.163818
0.0505051,0.175759
0.0606061,0.185639
0.0707071,0.188763
0.0808081,0.191194
0.0909091,0.192021
0.10101,0.188189
0.111111,0.187051
0.121212,0.181131
0.131313,0.177178
0.141414,0.175528
0.151515,0.175737
0.161616,0.17604
0.171717,0.176001
0.181818,0.177646
0.191919,0.180219
0.20202,0.182467
0.212121,0.187662
0.222222,0.191183
0.232323,0.197115
0.242424,0.201573
0.252525,0.204977
0.262626,0.205221
0.272727,0.21311
0.282828,0.215969
0.292929,0.22097
0.30303,0.225959
0.313131,0.231365
0.323232,0.235306
0.333333,0.239096
0.343434,0.244006
0.353535,0.246395
0.363636,0.250644
0.373737,0.257162
0.383838,0.259963
0.393939,0.26667
0.40404,0.274421
0.414141,0.281344
0.424242,0.284913
0.434343,0.290053
0.444444,0.294554
0.454545,0.297403
0.464646,0.305224
0.474747,0.310393
0.484848,0.312712
0.494949,0.316393
0.505051,0.321511
0.515152,0.328438
0.525253,0.332965
0.535354,0.338535
0.545455,0.340711
0.555556,0.352689
0.565657,0.358982
0.575758,0.369778
0.585859,0.380086
0.59596,0.391446
0.606061,0.40572
0.616162,0.419732
0.626263,0.429217
0.636364,0.442743
0.646465,0.458051
0.656566,0.470461
0.666667,0.483324
0.676768,0.497711
0.686869,0.514685
0.69697,0.528586
0.707071,0.541747
0.717172,0.555677
0.727273,0.568914
0.737374,0.579983
0.747475,0.599744
0.757576,0.612936
0.767677,0.630027
0.777778,0.650654
0.787879,0.670609
0.79798,0.689698
0.808081,0.711514
0.818182,0.734953
0.828283,0.760762
0.838384,0.784625
0.848485,0.811024
0.858586,0.83786
0.868687,0.870557
0.878788,0.897252
0.888889,0.909865
0.89899,0.916844
0.909091,0.921553
0.919192,0.917961
0.929293,0.916445
0.939394,0.920339
0.949495,0.924096
0.959596,0.922
0.969697,0.921761
0.979798,0.917353
0.989899,0.874134
1,2.65799e-07
